,id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,child_alone,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report
88,114,"The ADJS group house in Jacmel. They are talking with people in the southeast. There are a lot of victims and people suffering, especially in Jacmel. Something about an entire house collapsing. The road sot pop in Jacmel is cut off.","Gwoup, AJDS kay jakmel, pa dande nou pale d sides ditou, nou viktim anpil, sitou vil jakmel gaya pa ret kay ank kay jakmel rout sot pop, a jakmel la koupe",direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,115,This is a request that the aid services not forget the south-east region because there are a lot of victims and people suffering there. A number is given.,nap mande poun pa bliye sides la paske nou viktim anpil. 6515O96,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,117,Where can people in Fort Mercredi can find food and water?,ki kote mounn fort mercredi ka jwenn dlo ak manje?,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,118,( im taking a guess at this sorry its a mix of creole and french. sms.) message as i understand. whos close to mounn fort mercredi  food and water is running low. because there is a problem with people hurt. please help us.,Ki kote mounn fort mercredi ka jwenn manje ak dlo. paske nou gen anpil pwoblem nan zonn nan. please ede nou.,direct,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,119,We are at Fort Mercredi ( wednesday ) where can we find tents and treated water.,Nous sommes  Fort - Mercredi Ou on peux trouver des tentes et des eaux traites,direct,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,120,whos next to fort mercredi i would like food and water please,KI KOTE MOUNN FORT MERCREDI KA JWENN DLO AK MANJE. PLEASE,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,121,The wounded in the Saint Michely hospital have no medicine. (This looks like part of a message that got cut off),"kiblese yo, nan lakou lopital saint michel yo pagen medikaman, yap m",direct,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,122,"We are about 500 people. We're in Martissant 23, Village Dantes. God bless you.","onn effectif la pou zonn nan men nou ka anviron 500. Tanpri eden nou nan martisan 23, village dantes. God bless you and us.",direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,123,"Digicel let me go through, it's an emergency",D. igicel kitem pase se yon urgeence,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,124,Where can I find Capital Bank please?,ki adres nou ka jwenn kapital bank silvouple,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,125,We are in Plaine du Cul-de-sac. Where's the nearest food distribution?,Nou laplan di kildesak ki ba yap bay dlo ak manje.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,126,I am listening to Radio Dabon. We need help and doctors in that area. We are unable to move around because we have no gas. Dabon is located close to Leogane.,"Map koute radyo Dabon, map made s. o. s poun ka jwenn dokt nan zon sa yo paske mwayen deplasman difisil paske pa gen gaz.",direct,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100,127,"The message might be saying that they have been stuck in the presidential palace ( pal ) since the same Tuesday ( as the quake ). They need water. The message says they are not finding a little water. No names, no number of people given.",Bonjou nou nan paldela depi madi menm yon ti dlo nou pa jwenn,direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101,128,"I live in La Plaine, my wife is pregnant, she got injured by falling blocks. She cannot walk. we have not found anyone to help us. We are in the area called Moya",Mwen la plan madan m ansent m pa gen lajan blok frapel li paka mache nou pajwen n yon moun ki pase we nou mwen nan zon moya,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,129,"Our imcomprehensibley of 9 member was repatriated incomprehensible - (Location) Duvivier, Fond Grango","asyon de 9 manb nou nan rapatriye zon la plan divivye fontan, grango",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,130,"URGENT ACTION NEEDED --this is follow up from previous SMS in regards to possible delivery... possible to deliver my baby in an other country, does not matter what it is..",sible de faciliter mon accouchement dans un autre pays n importe lequel,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,131,Please add airtime on my phone. Thanks,mete kat sou telefon mwen. Mesi,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,132,"We are in dire need of food, water and temporary shelter. We need to know where we can get supplies. We are located in Frere Boukan, La plaine.",Nou pa gen manje Dlo ak abri pwovizwa nou bezyen konnen ki kote nap jwen n adres nou se wout de fr boukan lapli.,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,133,"The road is damaged and there is no gas, would like to find a motocycle. It costs 500 to go to Port-au-Prince. No one has any money.",Wout la koupe pa gen gaz siw ta jwen yon moto potew metew pop se 5OO epi moun yo pa gen mwayen nan men yo.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,134,I woul like to know if aide is only available in pap as the provinces where badly hit as well,Sivouple mwen tarenmen konnen eske ed yo sepou selman potoprens yo ye?paske andey yo fwape tou,direct,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
108,135,We have a factory that is on FIRE on road to the airport near Sogebank. It's starting to burn several nearby houses with documents left in them. Please come and help us!!!,Nou gen yon faktori ki pran dif sou wout aerop a b sogebank la li komanse boule tout dokiman ki te rete nan plizy kay yo. tanpri vinn di nou.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
109,136,"Good morning Radio One, there are a lot of victims in Fonds Verettes with no one to speak for us",Bonjou RADIO ONE kom nou gen anpil moun Fon vrt ki viktim men ou konnen se Majistra a ki ta pou f vwa pap la pase men li pat konn abitye fe sa men ant,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,137,Can you contact a post radio station for us because w do not have any representatives for any assistance in F V R T.,ouka staf radio a sa nan men nou paske nou pagen reprezantan ditou nan F. vrt.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,138,I would like to know if the radio announcers are alive.,Louko mta renmen konnen si tout animat radyo 1 yo vivan,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,139,A cold front is on Cuba this morning. It could cross Haiti tomorrow. Isolated rain showers are expected for our region.,Un front froid se retrouve sur Cuba ce matin. Il pourrait traverser Haiti demain. Des averses de pluie isolee sont encore prevues sur notre region ce soi,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
113,140,"Our area, because we are in an area that has many victims with no help.",ZONE SA PASKE NOU FE PATI ZONE KI PLIS VIKTIM YO E NOU PA JWEN ED A,direct,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,141,"I am in Petion Ville, in b. .. incomprehensible, we have no water, there is nothing, there is no money. What is being given in Petion Ville and where?","Mwen petion ville nan bte, nou pa gen dlo, pa gen anyen, pa gen lajan. Kisa kap bay nan petion ville la e ki kote?",direct,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
115,143,City that i'm near is Port-au Prince for me 'm at Titanyen,Vil ki pi pwoch mwen se pa o prens. mwen titanyen.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,144,We are a group of police and we found a kid on road 10? st anne please send rescue,Nou se yon gwoup polisye gen yon ti moun ki vivan nan ri di sant bo legliz st anne voye sekou pou li,direct,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,146,"Dans la zone de Saint Etienne la route de Jacmel est bloqu, il est trsdifficile de se rendre  Jacmel",Nan zon st. etine rout jakmel la bloke se mize pr nou al jakmel,direct,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,147,"We are hungry, we are in the streets. We were robbed we are currently in Vivi Mitchell, Route Freres","NOU GRANGOU, NOU NAN LA RI. VL VIN SOU NOU. ROUTE FRERE, VIVI MITC",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,149,Please Bo Gravel Vob Ta A 41 we are hungry. Need food.,SVP BO GRAVEL VOB TAA 41 NOU GRANGOU,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,150,where they should go for water today,kibo yap bay d jodia nan santvil la,direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,151,"I don't know Rue du Muguet, Route de Desprez 7. Is there another location on the Airport Road?","Mwen pa konnen rue du muguet, route de desprez 7 la. eske pa gen yon lot adres sou wout aeroport la.",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,152,We live in La Pleine. Since Tuesday we've been sleeping on the street. Hunger is killing us.,"NOU ABITE LAPLN, DEPI MADI A SE NAN LARI NAP DOMI GRANGOU AP TIYE",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,153,"We live in La plaine, we've sleeping in the streets since tuesday. Our house is destroyed. We are dying of thirst and hunger. we can't take this anymore. we'd like to know when the help is coming.","Nou abite laplan depi madi a se nan lari nap demi, kay nou kraze, grangou ak swaf ap tiye nou, nou pa kapab ank, Nou ta renmen konnen kil d yo ap komanse",direct,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
124,154,I am in LaPleine. Precise location is Carrefour Marin.,"nan laplan, presi zeman nan marin. Mesi",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,155,There's a fire at the Perpetuel Secours Church. Please send firefighters.,"Legliz Perptuel sou bl fok pran dife, voye ponpie pou zon bl.",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
126,156,"I am from Anse a pitree my house which was in Delmas 32 was destroyed with everything I had inside. I went back to my hometown of Anse a pitrea. I would like to know how to get some help, because I have absolutely nothing!",MWen se moun ans a pitre men mwen gen kay delmas 32 ki kraze ak tout afm mwen ale nan peyim koman poum fe poum jwenn ed paskem pa gen anyen nan menm.,direct,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
127,157,"We need food, medicine at lilovois 47 Monarque.",F nou d manje e medikaman nou nan lilovois 47 Monarque P.,direct,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,159,"We are not located in one place, and i want you to know there is a lot of available spaces to put up tent for shelters  is the reason why we station in front of our house for more safety against thief, as you see.",ske se pa yon sel kote nou ye epi map fe nou konnen zon gen espas pou konstri anpil tant se pou sa nou tann dra devan lakay nou paske vole lague ou ka re,direct,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,160,"We have no food and water in Santo 15. They are distributing food and water everywhere, but we need it here too","Nou gen pwoblem manje nan santo 15 ak dlo, tout kote yap fe distribisyon manje ak dlo eske nou pa sinistre tou",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,161,"We are in Galet, we are hungry - Tabarre 41 a little further up from the american embassy.",NOU NAN GALET NOUGRAN GOUT TABA 41 PIWO ANBASAD,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,162,"We have a commitee from Santo 15 nameAjeans: Youth Association in action for a new society that was founded in September 2009, the president is..","nou gen yon komite nan santo 15 ki pote non ( ajeans : association des jeunes en action pour une nouvelle societe ) ki fome nan mwa septanb 2009, prezidan se",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,163,There are a lot of criminals in Jacmel city. We are asking the police to come there.,genyen anpil bandi ki lage nan vil jakmel nap mande pou p. n. h fe travay li,direct,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,164,We are dying of hunger in Petion Ville,"Nou steel pa ka jwenn manje petion ville nan bte, nap mouri wi.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,165,I'm exactly at Akay in an area they name Toman 43 miles near by Kabar in a location name Kafou lachomy.,Mwen egzateman akay nan yon zon yo rele toman km 43 vil ki tou prm nan se kabari nan yon katye yo rele kafou lachomy,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,166,What time will the American Embassy open tomorrow?,A kile ambassade americain ap ouve demain?,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,167,"We are a construction firm ( South African? ) Let us be recruited for your civilians, 2 architects - 2 stockholders? Wondering the needs of the moment.","Ns sommes une firme de construction S. A Nous recrutons 4 ingnieurs civils, 2 architectes et 2 nouveaux actionnaires pr repondre aux besoins du moment.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,170,What is being done for Jacmel - there are many people trapped underneath rubbles at college Latriniti help,Ki sakaft pou jakmel nou gen anpil moun nan kolj latrinite ki anba dekomb yo,direct,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,171,Can people enter their houses? When will we have electricity?,Eske moun ka rantre lakay yo? Kila pa la ka jwenn kouran?,direct,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
139,172,We need all kinds of help in Bon Repos Route ONA VILE. The people really need help!!!,Et aussi on a besoin de l aide de toute sorte du cote de BON REPOS route ONA VILE ou les gens veulent vraiment qu on les aident,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,173,In what area is Muguet street? please is it in the city or in petion Ville?,NAN KI BLOK RI MUGUET LA YE SVP ESKE SE LAVIL OU PETIONVIL,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,174,"Please, call or write us if you need more information or if you need our help like beeing translators, food distributors or any services else from us. Th","Please, call or write us if you need more information or if you need our help like beeing translators, food distributors or any services else from us. Th",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,175,Is it true that the political city will held in Hinche?,est-ce vrai?la ville politique du pays sera hinche,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,176,"in what field would you need me to speak creole. French, half english, ( MW? )","NAN KI DOMAN WAP BEZWENM MWEN PALE KREYL, FRANS, MWATYE ANGL, MW",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,177,"unrecognized characterse initial formation accelerated, organized by MENFP, financed by BID, launched in truncated",A fmasyon inisyal akselere GANIZE PA MENFP FINAN PA BID LANSE NA,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,178,continues previous truncated message : regarding education for all,N KAD EDIKASYON POU T0U MOUN.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,181,Bizoton desperately needs help. We are humiliated.,Bizoton pa okenn ankadreman nou imilye,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,182,Where can I find a car to leave in?,ki kote map ka jwenn machin pou ale nan n?,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,183,Hello Good Morning We live on 31 Delmas we are without water without food and what we had have finished Please do something for us!,"Alo bonjou nou trouve nan delmas 31 prolonge san dlo, san manje resv nou yo fini mezanmi fe you bagay pou nou !",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,184,"Carrefour Feuille extended, we need help. We are waiting!",Carrefour feuille prolonje haid secour je vous attendre merci,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,185,I am in Carrefour on a street near EDH ( Electricity of Haiti? ) Help us please,MWEN NAN KOMIN KAFOU NAN ROUT BO EDH EDE NOU SOUPLE,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,187,"Everyone, do not forget the people of Merger, we don't have any water, we are hungry. If it rains, we will all die",Mezanmi pa bli mounn merger yo nou pa gen dlo nou grangou si la pli vini nou tout ap moui,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
152,190,"Digicel, I have a problem, my family doesn't know where I am, I can't call, please help","DIGICEL MWEN GEN PROBLEM, FANMIM PA KONN KOTEM WE MWEN PA K RELE SVP EDEM",direct,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,191,Please. Send humanitarian aid so we can survive. We are in Delmas 40B village Musso on the golf course. Thank you,Svp. Voye ed imaniti pou nou ka suviv. nou nan delma 40 b vilaj muso sou teren glf la. Mesi.,direct,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
154,193,good evening we ? carrefour feuill ???we are dying of hunger and ther is no water pleas help us,Bonswa nou sou taren kanpch kafou fy anl sen gera nap mouri ak grangou pa gen dlo tanpri ede nou,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,194,the people in the village of god need food and water so that they can stay. It is isn the university of Kiskeya ( in the area of delams 35 right of the main delmas road ). pleas respond,"Tanpri moun ki nan vilaj de Dye bezwen manje ak dlo trete epi tant pou yo kapab rete, se nan inivsite kiskeya tout pap la ye, tanpri reponn avek demand",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,195,Can someone who has a visa travel out. What can he do?,Eske yon moun ki gen visa ka pati nan moman sa kisal ka f.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,197,there are alot of victimes that have arrived ath the Marchand Desalin and nan Ranboto hospital. they do not have enough supplys or specialist ( surgeons ) i would like this looked into,"Gen anpil viktim ki rive nan lopital Machan Desalin ak nan raboto Gonayiv. nan lopital sa yo, pa gen ase swen e manke dokt spesyalis. Mta renmen yo panch",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,198,"help us at delmas 65 orchidee street, we are thirsty. thanks",Aide mous a delmas 65 rue orchidye nous avons soif. Merci,direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,199,"we want people to know that people that were in Port au Prince that came to Cap-Haitian have no food to eat. ( Cap-Haitien is in the north, 250 km from Port au Prince )",te potopwens ki vini okap ayisyen san yo pa genyen anyen pou yo man,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,200,"And in St. Marc, just came to save their lives","en nan st mak, ki jis vini pou sove vi yo.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,201,talk to me about the earthquake please.,Parle-moi un peu du seisme svp!,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
162,202,?? port au prince ?? and food. they need goverment aid and international aid thak you. god bless haiti,"p bay pap la syen ak manje. Yo bezwen ed gouvenman an ak d entenasyonal. Mesi, BonDye beni Ayiti.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,202,?? port au prince ?? and food. they need goverment aid and international aid thak you. god bless haiti,"p bay pap la syen ak manje. Yo bezwen ed gouvenman an ak d entenasyonal. Mesi, BonDye beni Ayiti.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,204,I am in Liancourt a province in the artibonit. we have recieved alot of victimes from pap. in different condition. some are very serious some are not. pleas send help for these people.,MWEN LYANKOU YON PWOVENS NAN LATIBONIT NOU RESEVWA ANPIL VICTIM PAMI YO GEN BON GEN MOVE JE POU SA NOU BEZWEN SEKIRITE AVEK ED ALIMANTE POU NOU KA PI BY,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,205,"Hello, we live in La Plaine, close to Route National #1, between Carrefour Vencent and bary zone. We need food, water, tents etc. ..","Bonjou, nou abite nan la plaine zon wout nasyonal #1, antre kafou vensan zon bary f. Silvoupl nou gen bezwen manje, dlo potab, tant etc. .. Nou fme yo",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
